Faculty,Partner University,PU Module 1,PU Module 1 Title,PU Mod1 Credits,PU Module 2,PU Module 2 Title,PU Mod2 Credits,NUS Module 1,NUS Module 1 Title,NUS Mod1 Credits,NUS Module 2,NUS Module 2 Title,NUS Mod2 Credits,Pre Approved?
School of Computing,National Tsing Hua University,11020EMD801000,Big Data Analytic,3,-1,-1,-1,BT4221,Big Data Techniques & Technolo,4,-1,-1,-1,-1
School of Computing,National Tsing Hua University,11020IMB500800,Financial Technology and Modern Finance,3,-1,-1,-1,IS4302,Blockchain and Distributed Led,4,-1,-1,-1,-1
School of Computing,National Tsing Hua University,11020ISS507100,Social Network Analysis and Management,3,-1,-1,-1,IS4241,Social Media Network Analysis,4,-1,-1,-1,-1
School of Computing,National Tsing Hua University,11020QF322000,Financial Big Data Analysis,3,-1,-1,-1,BT4016,Risk Analytics for Financial S,4,-1,-1,-1,-1
School of Computing,National Tsing Hua University,11020QF444800,Advanced Investment Science,3,-1,-1,-1,BT4013,Analytics for Capital Market T,4,-1,-1,-1,-1
School of Computing,National Tsing Hua University,AG7092,Introduction to Big Data Analytics and Applications,3,-1,-1,-1,BT4221,Big Data Techniques & Technolo,4,-1,-1,-1,-1
School of Computing,National Tsing Hua University,CS233602,Discrete Mathematics,3,-1,-1,-1,CS1231,Discrete Structures,4,-1,-1,-1,N
School of Computing,National Tsing Hua University,CS530600,Social Networks,3,-1,-1,-1,IS4241,Social Media Network Analysis,4,-1,-1,-1,-1
School of Computing,National Tsing Hua University,IBM6176　,Network Strategies: Method and Applications,3,-1,-1,-1,IS4241,Social Media Network Analysis,4,-1,-1,-1,-1
School of Computing,National Tsing Hua University,ISS507300,Text Mining,3,-1,-1,-1,BT4222,Mining Web Data for Business I,4,-1,-1,-1,-1
School of Computing,National Tsing Hua University,NHC741000,Introduction to Data Mining in Social Networks,3,-1,-1,-1,IS4241,Social Media Network Analysis,4,-1,-1,-1,-1
School of Computing,National Tsing Hua University,QF512000,Financial Risk Management,3,-1,-1,-1,BT4016,Risk Analytics for Financial S,4,-1,-1,-1,-1
School of Computing,National Yang Ming Chiao Tung University,AICA30003,3D Computer Vision,3,-1,-1,-1,CS4277,3D Computer Vision,4,-1,-1,-1,-1
School of Computing,National Yang Ming Chiao Tung University,AICA30014,Design and Implementation of IoT applications,3,-1,-1,-1,CS3237,Introduction to Internet of Th,4,-1,-1,-1,-1
School of Computing,National Yang Ming Chiao Tung University,AICA30021,Cloud Computing & Service Architecture,3,-1,-1,-1,CS5224,Cloud Computing,4,-1,-1,-1,-1
School of Computing,National Yang Ming Chiao Tung University,CSCS10001,Introduction to Operating Systems,3,-1,-1,-1,CS2106,Intro to Operating Systems,4,-1,-1,-1,-1
School of Computing,National Yang Ming Chiao Tung University,CSCS10016,Intro. to Computer Networks,3,-1,-1,-1,CS2105,Intro to Computer Networks,4,-1,-1,-1,-1
School of Computing,National Yang Ming Chiao Tung University,CSIC30015,Operating System,3,-1,-1,-1,CS2106,Intro to Operating Systems,4,-1,-1,-1,-1
School of Computing,National Yang Ming Chiao Tung University,CSIC30072,Algorithms,3,-1,-1,-1,CS3230,Design & Analysis of Algorithm,4,-1,-1,-1,-1
School of Computing,National Yang Ming Chiao Tung University,DCP2108,Computer Organization,3,-1,-1,-1,CS2100,Computer Organisation,4,-1,-1,-1,-1
School of Computing,National Yang Ming Chiao Tung University,MGIM3003,Information Security,3,-1,-1,-1,CS2107,Introduction to Information Se,4,-1,-1,-1,-1
School of Computing,National Yang Ming Chiao Tung University,MGIM30048,Advanced Computer Algorithms,3,-1,-1,-1,CS3230,Design & Analysis of Algorithm,4,-1,-1,-1,-1
School of Computing,Northwestern University,CIS330,Human Computer Interaction,3,-1,-1,-1,CS3240,Interaction Design,4,-1,-1,-1,-1
School of Computing,Northwestern University,CIS494,Project Management Concepts,3,-1,-1,-1,IS4100,IT Project Management,4,-1,-1,-1,-1
School of Computing,Northwestern University,COMM ST 352 0,Social Network Analysis,3,-1,-1,-1,IS4241,Social Media Network Analysis,4,-1,-1,-1,-1
School of Computing,Northwestern University,COMP ENG361,Computer Architecture I,1,-1,-1,-1,CS2100,Computer Organisation,4,-1,-1,-1,-1
School of Computing,Northwestern University,COMP SCI 396,Interactive Information Visualization,3,-1,-1,-1,CS5346,Information Visualisation,4,-1,-1,-1,N
School of Computing,Northwestern University,COMP SCI211-0,Fundamentals of Computer Programming II,3,-1,-1,-1,CS2030,Programming Methodology II,4,-1,-1,-1,-1
School of Computing,Northwestern University,COMP SCI321,Programming Languages,3,-1,-1,-1,CS4215,Programming Language Implement,4,-1,-1,-1,N
School of Computing,Northwestern University,COMP SCI348,Intro to Artificial Intelligence,3,-1,-1,-1,CS3243,Introduction to Artificial Int,4,-1,-1,-1,N
School of Computing,Northwestern University,COMP SCI349,Machine Learning,3,-1,-1,-1,CS3244,Machine Learning,4,-1,-1,-1,N
School of Computing,Northwestern University,COMP SCI349,Machine Learning,1,-1,-1,-1,BT4240,Machine Learning for Predictiv,4,-1,-1,-1,-1
School of Computing,Northwestern University,COMP SCI496,Advanced Topics on Deep Learning,3,-1,-1,-1,CS5242,Neural Networks &Deep Learning,4,-1,-1,-1,-1
School of Computing,Northwestern University,EECS 336,DESIGN & ANALYSIS OF ALGORITHMS,3,-1,-1,-1,CS3230,Design & Analysis of Algorithm,4,-1,-1,-1,N
School of Computing,Northwestern University,EECS 351-1,INTRO TO COMPUTER GRAPHICS,3,-1,-1,-1,CS3241,Computer Graphics,4,-1,-1,-1,N
School of Computing,Northwestern University,EECS214,DATA STRUCTURES AND DATA MANAGEMENT,3,-1,-1,-1,CS2040,Data Structures and Algorithms,4,-1,-1,-1,N
School of Computing,Northwestern University,EECS330,Human Computer Interaction,3,-1,-1,-1,CS3240,Interaction Design,4,-1,-1,-1,N
School of Computing,Northwestern University,EECS340,Introduction to Computer Networking,3,-1,-1,-1,CS2105,Intro to Computer Networks,4,-1,-1,-1,-1
School of Computing,Northwestern University,ELEC ENG 332,Introduction to Computer Vision,3,-1,-1,-1,CS4243,Comp Vision & Pattern Recogntn,4,-1,-1,-1,N
School of Computing,Northwestern University,IEMS351,Optimization Methods In Data Science,3,-1,-1,-1,BT3102,Computational Methods for Busi,4,-1,-1,-1,-1
School of Computing,Northwestern University,IEMS385,Introduction to Health Systems Management,1,-1,-1,-1,IS4250,IT-enabled Healthcare Solution,4,-1,-1,-1,-1
School of Computing,Northwestern University,STAT 301-2,Data Science 2,3,-1,-1,-1,BT2101,Econometrics Modeling for Busi,4,-1,-1,-1,-1
School of Computing,Norwegian School of Economics,BAN401,Applied Programming and Data Analysis for Business,6,-1,-1,-1,IT3010,Data Management for Business,4,-1,-1,-1,N
School of Computing,Norwegian University of Science & Technology,IDG1362,Introduction to User-Centered Design,7.5,-1,-1,-1,CS3240,Interaction Design,4,-1,-1,-1,-1
School of Computing,Norwegian University of Science & Technology,IMT4113,Introduction to Cyber and Information Security Technology,7.5,-1,-1,-1,CS2107,Introduction to Information Se,4,-1,-1,-1,-1
School of Computing,Norwegian University of Science & Technology,TDT4165,Programming Languages,7.5,-1,-1,-1,CS2104,Programming Language Concepts,4,-1,-1,-1,-1
School of Computing,Norwegian University of Science & Technology,TDT4173,Machine Learning,7.5,-1,-1,-1,CS3244,Machine Learning,4,-1,-1,-1,-1
School of Computing,Norwegian University of Science & Technology,TDT4200,Parallel Computing,7.5,-1,-1,-1,CS3210,Parallel Computing,4,-1,-1,-1,-1
School of Computing,Norwegian University of Science & Technology,TDT4242,Advanced Software Engineering,7.5,-1,-1,-1,CS3219,Software Engineering Principle,4,-1,-1,-1,-1
School of Computing,Norwegian University of Science & Technology,TDT4250,Advanced Software Design,7.5,-1,-1,-1,CS3219,Software Engineering Principle,4,-1,-1,-1,-1
School of Computing,Norwegian University of Science & Technology,TDT4265,Computer Vision and Deep Learning,7.5,-1,-1,-1,CS4243,Comp Vision & Pattern Recogntn,4,-1,-1,-1,-1
School of Computing,Norwegian University of Science & Technology,TTM4200,Computer Networks,7.5,-1,-1,-1,CS2105,Intro to Computer Networks,4,-1,-1,-1,-1
School of Computing,Osaka University,082354 08ELIE3H7,Machine Learning and Data Processing with Exercises,2,-1,-1,-1,CS3244,Machine Learning,4,-1,-1,-1,-1
School of Computing,Peking University,4830250,Introduction to artificial intelligence,2,-1,-1,-1,CS3243,Introduction to Artificial Int,4,-1,-1,-1,-1
School of Computing,Peking University,4830310,Human- Computer Interaction (HCI),2,-1,-1,-1,CS3240,Interaction Design,4,-1,-1,-1,-1
School of Computing,Peking University,4831210,Information Theory,3,-1,-1,-1,CS3236,Introduction to Information Th,4,-1,-1,-1,N
School of Computing,Peking University,4831890,Introduction to information retrieval,2,-1,-1,-1,CS3245,Information Retrieval,4,-1,-1,-1,-1
School of Computing,Peking University,CS04830270,Principle of Programming Languages,2,-1,-1,-1,CS2104,Programming Language Concepts,4,-1,-1,-1,-1
School of Computing,Peking University,CS04834260,Operating Systems,4,-1,-1,-1,CS2106,Intro to Operating Systems,4,-1,-1,-1,-1
School of Computing,Peking University,CS4830220,Introduction to Database Systems,3,-1,-1,-1,CS2102,Database Systems,4,-1,-1,-1,-1
School of Computing,Peking University,CS4833900,Fundamentals of Cryptography,3,-1,-1,-1,CS4236,Cryptography Theory & Practice,4,-1,-1,-1,-1
School of Computing,Peking University,F00022,The Social Implications of Computing,3,-1,-1,-1,IS1103,Ethics in Computing,4,-1,-1,-1,N
School of Computing,Peking University,MATH114250,Machine Learning,3,-1,-1,-1,CS3244,Machine Learning,4,-1,-1,-1,-1
School of Computing,Peking University,SECS04833520,Big Data Management Technology,3,-1,-1,-1,BT4221,Big Data Techniques & Technolo,4,-1,-1,-1,-1
School of Computing,Pennsylvania State University,CMPEN362,Communication Networks,3,-1,-1,-1,CS2105,Intro to Computer Networks,4,-1,-1,-1,-1
School of Computing,Pennsylvania State University,CMPSC101,Introduction to C++ Programming,3,-1,-1,-1,CS1010,Programming Methodology,4,-1,-1,-1,Y
School of Computing,Pennsylvania State University,CMPSC442,Artifical Intelligence,3,-1,-1,-1,CS3243,Introduction to Artificial Int,4,-1,-1,-1,-1
School of Computing,Pennsylvania State University,CMPSC465,Data Structures and Algorithms,3,-1,-1,-1,CS2040,Data Structures and Algorithms,4,-1,-1,-1,N
School of Computing,Pennsylvania State University,DS310,Machine Learning for Data Analytics,3,-1,-1,-1,BT4240,Machine Learning for Predictiv,4,-1,-1,-1,N
School of Computing,Pennsylvania State University,DS310,Machine Learning for Data Analytics,3,-1,-1,-1,IS4242,Intelligent Systems and Techni,4,-1,-1,-1,-1
School of Computing,Pennsylvania State University,DS310,Machine Learning for Data Analytics,3,-1,-1,-1,CS3244,Machine Learning,4,-1,-1,-1,-1
School of Computing,Pennsylvania State University,DS410,Programming Models for Big Data,3,-1,-1,-1,BT4221,Big Data Techniques & Technolo,4,-1,-1,-1,N
School of Computing,Pennsylvania State University,IST210,Organization of Data,3,-1,-1,-1,CS2102,Database Systems,4,-1,-1,-1,-1
School of Computing,Pennsylvania State University,IST210,Organization of Data,3,-1,-1,-1,IT2002,Database Technology & Mgt,4,-1,-1,-1,-1
School of Computing,Pennsylvania State University,IST220,Networking and Telecommunications,3,-1,-1,-1,CS2105,Intro to Computer Networks,4,-1,-1,-1,-1
School of Computing,Pennsylvania State University,IST237,Digital Entrepreneurship,3,-1,-1,-1,IS3251,Principles of Technology Entre,4,-1,-1,-1,-1
School of Computing,Pennsylvania State University,IST302,IT Project Management,3,-1,-1,-1,IS4100,IT Project Management,4,-1,-1,-1,-1
School of Computing,Pennsylvania State University,IST402,Big Data Analytics in Healthcare,3,-1,-1,-1,IS4250,IT-enabled Healthcare Solution,4,-1,-1,-1,-1
School of Computing,Pennsylvania State University,IST420,Fundamentals of Systems and Enterprise Integration,3,-1,-1,-1,IS3221,ERP Systems with Analytics Sol,4,-1,-1,-1,-1
School of Computing,Pennsylvania State University,IST421,Advanced Enterprise Integration: Technology and Applications,3,-1,-1,-1,IS3221,ERP Systems with Analytics Sol,4,-1,-1,-1,N
School of Computing,Pennsylvania State University,IST423,Enterprise Information Management and Storage Architecture,3,-1,-1,-1,IS3221,ERP Systems with Analytics Sol,4,-1,-1,-1,N
School of Computing,Pennsylvania State University,IST432,Legal and Regulatory Environment of Information Science and Technology,3,-1,-1,-1,IS4233,Legal Aspects of Information T,4,-1,-1,-1,-1
School of Computing,Pennsylvania State University,MIS415,Social Media Management and Analytics,3,-1,-1,-1,IS4241,Social Media Network Analysis,4,-1,-1,-1,N
School of Computing,Pennsylvania State University,MIS479,Enterprise Information Systems,3,-1,-1,-1,IS3221,ERP Systems with Analytics Sol,4,-1,-1,-1,N
School of Computing,Pennsylvania State University,SRA221,Overview of Information Security,3,-1,-1,-1,CS2107,Introduction to Information Se,4,-1,-1,-1,-1
School of Computing,Pohang University of Science & Technology,CSED331,Algorithms,3,-1,-1,-1,CS3230,Design & Analysis of Algorithm,4,-1,-1,-1,-1
School of Computing,Pohang University of Science & Technology,CSED342,Artificial Intelligence,3,-1,-1,-1,CS3243,Introduction to Artificial Int,4,-1,-1,-1,-1
School of Computing,Pohang University of Science & Technology,CSED417,Wireless mobile networks,3,-1,-1,-1,CS4222,Wireless Networking,4,-1,-1,-1,-1
School of Computing,Pohang University of Science & Technology,CSED421,Databases systems,3,-1,-1,-1,CS3223,Database Systems Implementatio,4,-1,-1,-1,-1
School of Computing,Pohang University of Science & Technology,CSED433,Logic in Computer Science,3,-1,-1,-1,CS4269,Fundamentals of Logic in Compu,4,-1,-1,-1,-1
School of Computing,Pohang University of Science & Technology,CSED441,Introduction to Computer Vision,3,-1,-1,-1,CS4243,Comp Vision & Pattern Recogntn,4,-1,-1,-1,-1
School of Computing,Pohang University of Science & Technology,CSED442,Artificial Intelligence,3,-1,-1,-1,CS3243,Introduction to Artificial Int,4,-1,-1,-1,-1
School of Computing,Pohang University of Science & Technology,CSED451,Computer Graphics,3,-1,-1,-1,CS3241,Computer Graphics,4,-1,-1,-1,-1
School of Computing,Pohang University of Science & Technology,CSED490B,ST:Introduction to Machine Learning,3,-1,-1,-1,CS3244,Machine Learning,4,-1,-1,-1,-1
School of Computing,Pohang University of Science & Technology,CSED490V,Parallel Com Architecture&Programming,3,-1,-1,-1,CS3210,Parallel Computing,4,-1,-1,-1,-1
School of Computing,Pohang University of Science & Technology,CSED515,Machine Learning,3,-1,-1,-1,CS3244,Machine Learning,4,-1,-1,-1,-1
School of Computing,Pohang University of Science & Technology,CSED523,Statistical Natural Language Processing,3,-1,-1,-1,CS4248,Natural Language Processing,4,-1,-1,-1,-1
School of Computing,Pohang University of Science & Technology,CSED539,Computer Vision,3,-1,-1,-1,CS4243,Comp Vision & Pattern Recogntn,4,-1,-1,-1,-1
School of Computing,Pohang University of Science & Technology,CSED702,Computer Security,3,-1,-1,-1,CS3235,Computer Security,4,-1,-1,-1,-1
School of Computing,Pohang University of Science & Technology,CSED703F,Topics in AI:3D Vision,3,-1,-1,-1,CS4277,3D Computer Vision,4,-1,-1,-1,-1
School of Computing,Pohang University of Science & Technology,EECE454,Intro. to Machine Learning System,3,-1,-1,-1,CS3244,Machine Learning,4,-1,-1,-1,-1
School of Computing,Purdue University,CNIT28000,Systems Analysis And Design Methods,3,-1,-1,-1,IS2102,Enterprise Systems Architectur,4,-1,-1,-1,N
School of Computing,Purdue University,CNIT34600,Wireless Networks,4,-1,-1,-1,CS4222,Wireless Networking,4,-1,-1,-1,-1
School of Computing,Purdue University,CS17700,Programming With Multimedia Objects,3,-1,-1,-1,CS2108,Introduction to Media Computin,4,-1,-1,-1,N
School of Computing,Purdue University,CS25000,Computer Architecture,4,-1,-1,-1,CS2100,Computer Organisation,4,-1,-1,-1,-1
School of Computing,Purdue University,CS30700,Software Engineering I,3,-1,-1,-1,CS3213,Foundations of Software Engine,4,-1,-1,-1,-1
School of Computing,Purdue University,CS34800,Information Systems,3,-1,-1,-1,CS2102,Database Systems,4,-1,-1,-1,N
School of Computing,Purdue University,CS35200,Compilers: Principles And Practice,3,-1,-1,-1,CS4212,Compiler Design,4,-1,-1,-1,N
School of Computing,Purdue University,CS354,Operating Systems,3,-1,-1,-1,CS2106,Intro to Operating Systems,4,-1,-1,-1,N
School of Computing,Purdue University,CS38100,Introduction to the Analysis of Algorithms,3,-1,-1,-1,CS3230,Design & Analysis of Algorithm,4,-1,-1,-1,-1
School of Computing,Purdue University,CS42200,Computer Networks,3,-1,-1,-1,CS2105,Intro to Computer Networks,4,-1,-1,-1,-1
School of Computing,Purdue University,CS42600,Computer Security,3,-1,-1,-1,CS2107,Introduction to Information Se,4,-1,-1,-1,N
School of Computing,Purdue University,CS44800,Introduction To Relational Database Systems,3,-1,-1,-1,CS2102,Database Systems,4,-1,-1,-1,N
School of Computing,Purdue University,CS47100,Introduction to Artificial Intelligence,3,-1,-1,-1,CS3243,Introduction to Artificial Int,4,-1,-1,-1,-1
School of Computing,Purdue University,CS52500,Parallel Computing,3,-1,-1,-1,CS3211,Parallel & Concurrent Programg,4,-1,-1,-1,N
School of Computing,Purdue University,CS57800,Statistical Machine Learning,3,-1,-1,-1,CS5339,Theory and Algorithms for Mach,4,-1,-1,-1,-1
School of Computing,Purdue University,ECE30834,Fundamentals Of Computer Graphics,3,-1,-1,-1,CS3241,Computer Graphics,4,-1,-1,-1,N
School of Computing,Purdue University,ECE59500ASE,Advanced Software Engineering,3,-1,-1,-1,CS3219,Software Engineering Principle,4,-1,-1,-1,-1
School of Computing,Purdue University,MA37500,Introduction to Discrete Mathematics,3,-1,-1,-1,CS1231,Discrete Structures,4,-1,-1,-1,Y
School of Computing,Queen's University at Kingston,CISC101,Elements of computing science,3,-1,-1,-1,CS1010S,Programming Methodology,4,-1,-1,-1,Y
